"Date","Max.temperature","Min.temperature","Avg.temperature","Norm.temperature","Depart.temperature","DD.heat","DD.cool","Total.equiv.precipitation","Trace.precipitation","Snow.ice.precipitation","Trace.snow.ice.precipitation","Snow.ice.onground","Trace.snow.ice.onground","Avg.wind.speed","Fastest.wind.speed","Fastest.wind.direction","Total.sunshine.minutes","Percent.possible.sunshine.minutes","Sky.cover","weather.occur"
2014-08-17,44,39,42,48,-6,23,0,0.75,FALSE,0,FALSE,0,FALSE,"36.1",60,"300(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-18,42,35,39,48,-9,26,0,1.21,FALSE,0,FALSE,0,FALSE,"29.8",67,"290(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-19,53,37,45,48,-3,20,0,0,FALSE,0,FALSE,0,FALSE,"5.9",17,"250(W)","448",53,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-20,59,43,51,48,3,14,0,0,FALSE,0,FALSE,0,FALSE,"5.8",19,"240(SW)","613",73,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-21,53,44,49,48,1,16,0,0.02,FALSE,0,FALSE,0,FALSE,"10.8",31,"140(SE)","257",31,10,"FOG"
2014-08-22,47,41,44,48,-4,21,0,0.03,FALSE,0,FALSE,0,FALSE,"18.8",34,"140(SE)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-23,48,40,44,48,-4,21,0,0,FALSE,0,FALSE,0,FALSE,"16.9",31,"060(NE)","305",37,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-24,55,42,49,48,1,16,0,0,FALSE,0,FALSE,0,FALSE,"15.2",32,"040(NE)","485",58,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-25,61,48,55,47,8,10,0,0,FALSE,0,FALSE,0,FALSE,"7.4",21,"230(SW)","701",85,5,"FOG"
2014-08-26,61,49,55,47,8,10,0,0,FALSE,0,FALSE,0,FALSE,"23",41,"270(W)","603",73,5,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-27,55,43,49,47,2,16,0,0.01,FALSE,0,FALSE,0,FALSE,"34.6",61,"280(W)","235",29,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-28,44,36,40,47,-7,25,0,0,FALSE,0,FALSE,0,FALSE,"38.9",70,"340(N)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-29,53,37,45,47,-2,20,0,0,FALSE,0,FALSE,0,FALSE,"15",42,"340(N)","550",67,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-30,56,42,49,47,2,16,0,0,TRUE,0,FALSE,0,FALSE,"29.2",47,"250(W)","565",70,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-08-31,56,53,55,46,9,10,0,0.34,FALSE,0,FALSE,0,FALSE,"43.5",71,"280(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-01,58,50,54,46,8,11,0,0,FALSE,0,FALSE,0,FALSE,"23.6",50,"280(W)","245",30,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-02,60,51,56,46,10,9,0,0.74,FALSE,0,FALSE,0,FALSE,"26.1",68,"290(W)","240",30,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-03,54,42,48,46,2,17,0,0.49,FALSE,0,FALSE,0,FALSE,"48.1",75,"300(NW)","105",13,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-04,55,43,49,46,3,16,0,0,FALSE,0,FALSE,0,FALSE,"32",50,"270(W)","605",76,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-05,61,51,56,45,11,9,0,0,FALSE,0,FALSE,0,FALSE,"32.7",60,"260(W)","425",54,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-06,57,40,49,45,4,16,0,0.71,FALSE,0,FALSE,0,FALSE,"46.1",71,"310(NW)","14",2,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-07,43,32,38,45,-7,27,0,0,FALSE,0,FALSE,0,FALSE,"39.2",61,"310(NW)","530",67,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-08,49,36,43,44,-1,22,0,0,FALSE,0,FALSE,0,FALSE,"14.3",44,"320(NW)","495",63,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-09,48,38,43,44,-1,22,0,0,FALSE,0,FALSE,0,FALSE,"13.8",27,"160(S)","782",100,4,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-10,51,39,45,44,1,20,0,0,FALSE,0,FALSE,0,FALSE,"12.6",31,"180(S)","450",58,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-11,54,35,45,44,1,20,0,0.25,FALSE,0,FALSE,0,FALSE,"48",75,"280(W)","50",6,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-12,45,34,40,43,-3,25,0,0,FALSE,0,FALSE,0,FALSE,"28.8",69,"310(NW)","774",100,1,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-13,42,30,36,43,-7,29,0,0.36,FALSE,0,TRUE,0,FALSE,"27.2",66,"290(W)","80",10,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME"
2014-09-14,44,24,34,42,-8,31,0,0.02,FALSE,0,FALSE,0,FALSE,"36.4",81,"310(NW)","744",97,3,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-09-15,37,27,32,42,-10,33,0,0,TRUE,0,FALSE,0,FALSE,"20",38,"340(N)","597",78,5,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-16,36,32,34,42,-8,31,0,0.09,FALSE,0,TRUE,0,FALSE,"29",48,"280(W)","15",2,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS"
2014-09-17,42,30,36,41,-5,29,0,0,FALSE,0,FALSE,0,FALSE,"19.5",50,"280(W)","330",44,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-09-18,37,19,28,41,-13,37,0,0.1,FALSE,0,FALSE,0,FALSE,"43.1",63,"300(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-09-19,37,14,26,41,-15,39,0,0,FALSE,0,FALSE,0,FALSE,"22.8",48,"330(NW)","753",100,4,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-09-20,45,30,38,40,-2,27,0,0,FALSE,0,FALSE,0,FALSE,"49.5",70,"260(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-09-21,53,43,48,40,8,17,0,0.07,FALSE,0,FALSE,0,FALSE,"38.4",74,"260(W)","195",26,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-22,50,24,37,39,-2,28,0,0.44,FALSE,0.2,FALSE,0,FALSE,"58.1",86,"300(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-09-23,36,24,30,39,-9,35,0,0.01,FALSE,0.1,FALSE,0,TRUE,"50.5",74,"310(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-09-24,48,32,40,39,1,25,0,0,FALSE,0,FALSE,0,FALSE,"9.9",40,"320(NW)","657",89,3,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-25,52,40,46,38,8,19,0,0,FALSE,0,FALSE,0,FALSE,"8.6",29,"020(N)","654",89,9,"NA"
2014-09-26,54,39,47,38,9,18,0,0,FALSE,0,FALSE,0,FALSE,"17.5",44,"310(NW)","645",88,4,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-27,62,44,53,37,16,12,0,0,FALSE,0,FALSE,0,FALSE,"19.5",48,"330(NW)","728",100,0,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-28,61,47,54,37,17,11,0,0,FALSE,0,FALSE,0,FALSE,"25.8",44,"270(W)","707",98,3,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-29,53,43,48,36,12,17,0,0,TRUE,0,FALSE,0,FALSE,"9.8",26,"300(NW)","330",46,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-09-30,52,41,47,36,11,18,0,0,FALSE,0,FALSE,0,FALSE,"8.3",19,"050(NE)","425",59,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-10-01,50,41,46,36,10,19,0,0,FALSE,0,FALSE,0,FALSE,"9.7",22,"060(NE)","80",11,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-10-02,52,42,47,35,12,18,0,0,FALSE,0,FALSE,0,FALSE,"6.6",16,"080(E)","684",96,5,"FOG"
2014-10-03,51,43,47,35,12,18,0,0.02,FALSE,0,FALSE,0,FALSE,"16.6",48,"140(SE)","710",100,4,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-10-04,46,38,42,34,8,23,0,0.59,FALSE,0,FALSE,0,FALSE,"38.2",72,"140(SE)","85",12,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-10-05,44,25,35,34,1,30,0,0,TRUE,0,FALSE,0,FALSE,"24.3",44,"290(W)","131",19,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-10-06,38,25,32,34,-2,33,0,0,FALSE,0,FALSE,0,FALSE,"25.5",58,"190(S)","638",91,3,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-10-07,43,33,38,33,5,27,0,1.17,FALSE,0,TRUE,0,FALSE,"38.9",72,"200(S)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, HAIL, *"
2014-10-08,42,25,34,33,1,31,0,0.81,FALSE,0.1,FALSE,0,FALSE,"47.6",78,"180(S)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, THUNDER, ICE PELLETS, HAIL, *, GLAZE OR RIME"
2014-10-09,26,23,25,32,-7,40,0,0.06,FALSE,0.5,FALSE,0,TRUE,"56.7",97,"300(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-10-10,27,20,24,32,-8,41,0,0,FALSE,0,FALSE,0,TRUE,"41.4",81,"300(NW)","35",5,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-10-11,28,22,25,32,-7,40,0,0,FALSE,0,FALSE,0,TRUE,"25.2",49,"300(NW)","40",6,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-10-12,40,22,31,31,0,34,0,0,FALSE,0,FALSE,0,TRUE,"24.3",56,"310(NW)","453",66,4,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-10-13,47,35,41,31,10,24,0,0.01,FALSE,0,FALSE,0,TRUE,"28.2",53,"250(W)","354",52,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-10-14,51,45,48,31,17,17,0,0,FALSE,0,FALSE,0,FALSE,"36.6",69,"220(SW)","320",47,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-10-15,53,46,50,30,20,15,0,0.05,FALSE,0,FALSE,0,FALSE,"34",68,"230(SW)","173",26,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-10-16,53,47,50,30,20,15,0,3.22,FALSE,0,FALSE,0,FALSE,"34.3",65,"140(SE)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-10-17,48,36,42,30,12,23,0,0.11,FALSE,0,FALSE,0,FALSE,"37.2",66,"260(W)","12",2,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-10-18,40,26,33,29,4,32,0,0.34,FALSE,0,FALSE,0,FALSE,"35.3",62,"300(NW)","10",2,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-10-19,27,13,20,29,-9,45,0,0.03,FALSE,0.3,FALSE,0,FALSE,"46.1",80,"310(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-10-20,26,11,19,29,-10,46,0,0,FALSE,0,FALSE,0,TRUE,"41.9",73,"300(NW)","470",71,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-10-21,33,25,29,28,1,36,0,0.48,FALSE,2.4,FALSE,0,TRUE,"24.2",40,"100(E)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME"
2014-10-22,34,29,32,28,4,33,0,0.35,FALSE,0.9,FALSE,2,FALSE,"53.7",88,"080(E)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME"
2014-10-23,36,31,34,28,6,31,0,0.67,FALSE,0,TRUE,1,FALSE,"51.5",80,"080(E)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME"
2014-10-24,39,26,33,28,5,32,0,0.1,FALSE,0,FALSE,1,FALSE,"30.3",64,"020(N)","10",2,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-10-25,40,27,34,27,7,31,0,0.11,FALSE,0.6,FALSE,1,FALSE,"35",63,"330(NW)","513",80,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, HAIL, GLAZE OR RIME"
2014-10-26,30,21,26,27,-1,39,0,0.58,FALSE,1.6,FALSE,1,FALSE,"50.2",83,"320(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME, BLOWING SNOW"
2014-10-27,33,22,28,27,1,37,0,0.11,FALSE,0.4,FALSE,2,FALSE,"58.9",81,"320(NW)","65",10,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME, BLOWING SNOW"
2014-10-28,45,32,39,26,13,26,0,0.04,FALSE,0,FALSE,2,FALSE,"37.9",71,"240(SW)","5",1,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-10-29,45,24,35,26,9,30,0,0.45,FALSE,0,TRUE,0,TRUE,"47.1",66,"240(SW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-10-30,25,16,21,26,-5,44,0,0.09,FALSE,0.3,FALSE,0,TRUE,"34",60,"300(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-10-31,25,17,21,26,-5,44,0,0,FALSE,0,FALSE,0,TRUE,"17.5",34,"280(W)","140",22,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-11-01,24,15,20,25,-5,45,0,0.16,FALSE,2.2,FALSE,0,TRUE,"30.4",53,"030(NE)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-11-02,16,4,10,25,-15,55,0,0.11,FALSE,1,FALSE,2,FALSE,"61",112,"340(N)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-11-03,22,3,13,25,-12,52,0,0,FALSE,0,FALSE,2,FALSE,"74.7",116,"340(N)","619",100,3,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-11-04,38,19,29,24,5,36,0,0.01,FALSE,0,FALSE,2,FALSE,"37.6",67,"250(W)","70",11,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-11-05,35,22,29,24,5,36,0,0,TRUE,0,TRUE,1,FALSE,"53.8",77,"280(W)","295",48,8,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME"
2014-11-06,27,21,24,24,0,41,0,0.18,FALSE,1.8,FALSE,1,FALSE,"25.6",52,"270(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-11-07,28,7,18,24,-6,47,0,0.85,FALSE,5.6,FALSE,2,FALSE,"40.5",100,"300(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-11-08,23,5,14,23,-9,51,0,0.04,FALSE,0.3,FALSE,4,FALSE,"44.3",91,"300(NW)","400",66,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-11-09,22,16,19,23,-4,46,0,0.01,FALSE,0,TRUE,4,FALSE,"38.5",59,"280(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-11-10,31,18,25,23,2,40,0,0,FALSE,0,FALSE,4,FALSE,"40.5",61,"290(W)","5",1,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-11-11,39,28,34,22,12,31,0,0,FALSE,0,FALSE,4,FALSE,"39.2",68,"230(SW)","599",100,4,"NA"
2014-11-12,41,14,28,22,6,37,0,0.29,FALSE,0,FALSE,3,FALSE,"38.5",63,"300(NW)","215",36,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-11-13,18,10,14,22,-8,51,0,0.14,FALSE,2.1,FALSE,2,FALSE,"36.5",71,"300(NW)","85",14,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-11-14,13,1,7,21,-14,58,0,0.45,FALSE,5.7,FALSE,4,FALSE,"42.7",79,"320(NW)","41",7,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-11-15,6,-2,2,21,-19,63,0,0.08,FALSE,1.4,FALSE,6,FALSE,"48.4",74,"310(NW)","100",17,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-11-16,14,6,10,21,-11,55,0,0.07,FALSE,1,FALSE,6,FALSE,"37.6",54,"260(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-11-17,32,13,23,20,3,42,0,0.34,FALSE,1.4,FALSE,6,FALSE,"39.4",68,"200(S)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME, BLOWING SNOW"
2014-11-18,22,-5,9,20,-11,56,0,0.26,FALSE,2.8,FALSE,6,FALSE,"53.7",80,"290(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-11-19,5,-5,0,20,-20,65,0,0.13,FALSE,1.4,FALSE,7,FALSE,"45.7",89,"290(W)","40",7,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-11-20,10,-2,4,19,-15,61,0,0.06,FALSE,0.8,FALSE,7,FALSE,"43.1",72,"270(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-11-21,-1,-7,-4,19,-23,69,0,0.09,FALSE,0.9,FALSE,7,FALSE,"66.1",91,"310(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-11-22,25,-5,10,19,-9,55,0,0.09,FALSE,0.8,FALSE,7,FALSE,"67.5",93,"290(W)","376",66,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME"
2014-11-23,33,22,28,18,10,37,0,0.09,FALSE,0.4,FALSE,8,FALSE,"47.4",72,"290(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-11-24,42,31,37,18,19,28,0,0.39,FALSE,0,FALSE,7,FALSE,"50",95,"270(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS"
2014-11-25,38,16,27,18,9,38,0,0.01,FALSE,0,FALSE,1,FALSE,"60.7",99,"260(W)","194",34,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-11-26,30,11,21,17,4,44,0,0.85,FALSE,11.7,FALSE,1,FALSE,"34.1",71,"300(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-11-27,15,4,10,17,-7,55,0,0.1,FALSE,1.1,FALSE,8,FALSE,"25.6",63,"30(NE)","335",59,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-11-28,7,-6,1,16,-15,64,0,0.18,FALSE,3.9,FALSE,8,FALSE,"32.3",53,"300(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-11-29,20,-5,8,16,-8,57,0,0,TRUE,0,TRUE,9,FALSE,"34.1",63,"250(W)","562",100,3,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-11-30,36,16,26,16,10,39,0,0.04,FALSE,0.3,FALSE,9,FALSE,"56.7",81,"260(W)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-12-01,36,3,20,15,5,45,0,0.56,FALSE,0.9,FALSE,3,FALSE,"65.1",93,"300(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-12-02,22,1,12,15,-3,53,0,0.11,FALSE,1.9,FALSE,3,FALSE,"34.7",76,"310(NW)","512",92,5,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-12-03,32,8,20,14,6,45,0,0.53,FALSE,3.4,FALSE,4,FALSE,"53",98,"300(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME, BLOWING SNOW"
2014-12-04,9,-5,2,14,-12,63,0,0.17,FALSE,1.3,FALSE,4,FALSE,"60.2",93,"310(NW)","143",26,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-12-05,17,6,12,14,-2,53,0,0.01,FALSE,0.2,FALSE,5,FALSE,"30.5",47,"210(SW)","451",82,6,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-12-06,29,11,20,13,7,45,0,0.52,FALSE,3.4,FALSE,5,FALSE,"31.5",58,"220(SW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME, BLOWING SNOW"
2014-12-07,13,-2,6,13,-7,59,0,0,FALSE,0,FALSE,7,FALSE,"62.3",108,"330(NW)","551",100,4,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-12-08,22,12,17,13,4,48,0,0,FALSE,0,FALSE,6,FALSE,"20.6",59,"190(S)","335",61,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-12-09,25,17,21,12,9,44,0,1.41,FALSE,10,FALSE,6,FALSE,"46.9",88,"090(E)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME, BLOWING SNOW"
2014-12-10,32,21,27,12,15,38,0,0.7,FALSE,3.4,FALSE,12,FALSE,"34.4",61,"080(E)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, ICE PELLETS, GLAZE OR RIME, BLOWING SNOW"
2014-12-11,26,16,21,11,10,44,0,0.17,FALSE,1.9,FALSE,13,FALSE,"21.6",43,"110(E)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-12-12,18,8,13,11,2,52,0,0.26,FALSE,2.8,FALSE,14,FALSE,"22.4",49,"340(N)","175",32,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-12-13,23,11,17,11,6,48,0,0.4,FALSE,2.4,FALSE,17,FALSE,"42.9",77,"340(N)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-12-14,29,18,24,10,14,41,0,0.08,FALSE,0.6,FALSE,18,FALSE,"32.5",61,"350(N)","25",5,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-12-15,41,24,33,10,23,32,0,0,FALSE,0,FALSE,18,FALSE,"15.8",38,"340(N)","545",100,3,"NA"
2014-12-16,35,23,29,10,19,36,0,0,FALSE,0,FALSE,16,FALSE,"27.8",45,"230(SW)","545",100,9,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME"
2014-12-17,31,16,24,9,15,41,0,0.92,FALSE,9.5,FALSE,16,FALSE,"24.9",50,"330(NW)","20",4,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
2014-12-18,16,6,11,9,2,54,0,1.29,FALSE,7.1,FALSE,25,FALSE,"57.5",98,"320(NW)","0",0,10,"FOG, FOG REDUCING VISIBIBILITY TO 1/4 MILE OR LESS, GLAZE OR RIME, BLOWING SNOW"
